City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
526,Roura,GF,2021-10-10 21:26:23,4.7263,-52.3274,84.11,74,0,8.05,clear sky
527,Labuhan,ID,2021-10-10 21:24:12,-6.8844,112.2051,77.54,78,70,8.66,broken clouds
528,Inverell,AU,2021-10-10 21:23:14,-29.7833,151.1167,63.66,93,100,1.01,light rain
529,Moss Point,US,2021-10-10 21:26:24,30.4116,-88.5345,87.58,65,1,10.36,clear sky
530,Terrace,CA,2021-10-10 21:22:15,54.5163,-128.6035,50.43,87,75,2.3,light intensity shower rain
531,Twentynine Palms,US,2021-10-10 21:25:01,34.1356,-116.0542,84.06,16,0,3.0,clear sky
532,Rovaniemi,FI,2021-10-10 21:26:24,66.5,25.7167,47.61,100,90,8.05,overcast clouds
533,Aswan,EG,2021-10-10 21:26:25,24.0934,32.907,96.1,17,0,12.66,clear sky
534,Egvekinot,RU,2021-10-10 21:26:25,66.3167,-179.1667,19.38,86,98,8.68,overcast clouds
535,Gondar,ET,2021-10-10 21:26:25,12.6,37.4667,57.7,79,35,4.27,scattered clouds
536,Yanam,IN,2021-10-10 21:26:25,16.7333,82.2167,77.04,89,15,3.2,few clouds
537,Wagar,SD,2021-10-10 21:26:26,16.1525,36.2032,91.08,38,91,6.2,overcast clouds
538,Santa Isabel Do Rio Negro,BR,2021-10-10 21:26:26,-0.4139,-65.0192,89.62,55,39,3.04,scattered clouds
539,Saldanha,ZA,2021-10-10 21:26:26,-33.0117,17.9442,59.05,58,77,9.66,broken clouds
540,Matay,EG,2021-10-10 21:26:27,28.419,30.7792,77.22,42,1,14.36,clear sky
541,Artigas,UY,2021-10-10 21:26:27,-30.4,-56.4667,66.78,94,100,10.33,moderate rain
542,Minab,IR,2021-10-10 21:26:27,27.1467,57.0801,81.9,20,0,12.44,clear sky
543,Svetlaya,RU,2021-10-10 21:26:27,46.5389,138.3297,49.14,61,30,7.29,scattered clouds
544,Skjern,DK,2021-10-10 21:26:28,55.95,8.5,52.39,75,100,10.36,overcast clouds
545,Sao Jose Da Coroa Grande,BR,2021-10-10 21:24:34,-8.8978,-35.1478,77.18,79,39,7.99,scattered clouds
546,Port Macquarie,AU,2021-10-10 21:26:28,-31.4333,152.9167,64.36,100,75,1.14,light rain
547,Muros,ES,2021-10-10 21:24:10,42.7762,-9.0603,63.09,61,0,12.68,clear sky
548,Santa Isabel,BR,2021-10-10 21:26:29,-23.3156,-46.2214,65.41,97,100,5.57,moderate rain
549,Port-Gentil,GA,2021-10-10 21:26:29,-0.7193,8.7815,76.96,88,20,4.61,few clouds
550,Puerto Madryn,AR,2021-10-10 21:26:29,-42.7692,-65.0385,74.57,28,25,25.19,scattered clouds
551,Ishigaki,JP,2021-10-10 21:26:29,24.3448,124.1572,82.53,89,75,33.38,broken clouds
552,Ekhabi,RU,2021-10-10 21:26:30,53.5102,142.9671,46.04,99,100,8.84,light rain
553,Acari,PE,2021-10-10 21:26:30,-15.4311,-74.6158,70.3,71,57,8.88,broken clouds
554,Alihe,CN,2021-10-10 21:26:30,50.5667,123.7167,36.88,76,0,6.76,clear sky
555,Kathu,TH,2021-10-10 21:26:31,7.9178,98.3332,84.69,90,91,22.57,overcast clouds
556,Cap Malheureux,MU,2021-10-10 21:26:31,-19.9842,57.6142,72.09,91,98,3.0,moderate rain
557,Maragogi,BR,2021-10-10 21:26:31,-9.0122,-35.2225,76.8,79,51,7.92,broken clouds
558,Atbasar,KZ,2021-10-10 21:24:16,51.8,68.3333,36.28,75,94,8.32,overcast clouds
559,Krasnoarmeysk,RU,2021-10-10 21:26:31,51.0239,45.6969,47.16,51,0,2.13,clear sky
560,Birjand,IR,2021-10-10 21:26:32,32.8663,59.2211,41.47,13,0,9.22,clear sky
561,Tosya,TR,2021-10-10 21:26:32,41.0155,34.0401,55.42,74,4,1.61,clear sky
562,Inongo,CD,2021-10-10 21:26:32,-1.95,18.2667,70.61,96,100,2.84,moderate rain
563,Alzey,DE,2021-10-10 21:26:33,49.7517,8.1161,49.23,72,34,2.35,scattered clouds
564,Rongcheng,CN,2021-10-10 21:26:33,30.634,117.8517,58.86,96,100,7.14,light rain
565,Jawhar,SO,2021-10-10 21:26:33,2.7809,45.5005,77.11,83,7,11.54,clear sky
566,Necochea,AR,2021-10-10 21:26:34,-38.5473,-58.7368,61.11,78,45,8.55,scattered clouds
567,Bilma,NE,2021-10-10 21:24:02,18.6853,12.9164,85.71,10,21,7.72,few clouds
568,Garautha,IN,2021-10-10 21:26:34,25.5667,79.3,80.51,45,4,1.5,clear sky
569,Barcelos,PT,2021-10-10 21:22:13,41.5388,-8.6151,70.84,45,73,6.04,broken clouds
570,Chicla,PE,2021-10-10 21:26:34,-11.705,-76.2686,54.55,54,77,4.7,moderate rain
571,Tignere,CM,2021-10-10 21:26:35,7.3667,12.65,64.85,95,100,1.34,light rain
572,Bosaso,SO,2021-10-10 21:26:35,11.2842,49.1816,85.42,64,74,2.06,broken clouds
573,Mandleshwar,IN,2021-10-10 21:26:35,22.1833,75.6667,79.88,69,71,2.24,broken clouds
574,Ginda,IN,2021-10-10 21:26:36,30.6945,78.4932,56.03,46,0,7.16,clear sky
575,La Ronge,CA,2021-10-10 21:26:36,55.1001,-105.2842,53.82,58,75,4.61,broken clouds
576,Lannion,FR,2021-10-10 21:26:36,48.75,-3.4167,60.67,94,75,4.61,broken clouds
577,Lodja,CD,2021-10-10 21:26:37,-3.4833,23.4333,70.81,97,100,2.15,light rain
578,Ellensburg,US,2021-10-10 21:24:01,46.9965,-120.5479,63.25,54,1,11.01,clear sky
579,Alyangula,AU,2021-10-10 21:26:37,-13.8483,136.4192,69.67,94,100,4.61,overcast clouds
580,San Cristobal,VE,2021-10-10 21:23:37,7.7669,-72.225,80.78,93,86,2.93,moderate rain
581,Bakchar,RU,2021-10-10 21:26:37,57.0186,82.0711,26.53,81,98,3.65,overcast clouds
582,North Bend,US,2021-10-10 21:25:56,43.4065,-124.2243,61.25,82,20,12.66,few clouds
583,Karasuk,RU,2021-10-10 21:26:38,53.7377,78.0403,38.79,95,100,7.76,light rain
584,Northport,US,2021-10-10 21:26:38,33.229,-87.5772,84.69,62,1,8.05,clear sky
